-0.996784	0.0338224	-0.0580358
-0.98466	0.037702	-0.0638552
-0.978841	0.0406117	-0.0725842
-1.00212	0.0415816	-0.0764638
-0.99048	0.0357622	-0.0735541
-0.982236	0.0347923	-0.0754939
-0.979811	0.037702	-0.0711293
-0.998724	0.0367321	-0.0774336
-0.993874	0.0333375	-0.0570659
-0.98757	0.0328526	-0.0478519
-0.985145	0.0270332	-0.0463971
-1.00939	0.020244	-0.0522165
-0.993389	0.000361176	-0.0687046
-1.00697	0.00957515	-0.0483369
-0.89543	-0.0146722	-0.082768
-1.00066	0.0134547	-0.19576
-1.01812	0.0614644	-0.118654
-0.885731	-0.00982269	-0.0522165
-0.964778	-0.0175818	-0.117684
-1.02637	-0.00448828	-0.143871
-1.03218	0.0183042	-0.0881025
-1.06322	0.0440063	-0.0463971
-1.05837	0.120143	-0.0541562
-0.906584	0.14536	-0.0890723
-0.962353	0.0818321	0.0588362
-0.829963	0.165243	-0.0158455
-1.01327	0.261747	-0.0556111
-1.03267	0.254473	0.0758093
-0.869243	0.37183	0.0214953
-0.919677	0.454271	-0.0105111
-0.863424	0.503735	-0.0143907
-0.813959	0.520708	-0.00469174
-0.823173	0.661828	-0.0978014
-0.732973	0.68656	-0.0594906
-0.667506	0.667647	-0.0129358
-0.66896	0.877629	-0.0260294
-0.763525	0.63952	-0.047367
-0.634044	0.808766	-0.105076
-0.549179	0.744753	-0.0173003
-0.545784	0.771425	-0.0323337
-0.547239	0.812646	-0.0231197
-0.574881	0.869869	-0.0129358
-0.538025	0.795673	-0.0269993
-0.547239	0.895087	-0.0449423
-0.495835	1.06627	-0.0551261
-0.366839	0.980922	0.000157716
-0.242208	0.860655	0.0767792
-0.261121	0.972678	0.0743545
-0.300401	0.954735	0.0651405
-0.31301	0.874234	0.096662
-0.27179	0.930003	0.0680502

-0.94732	-0.321643	-0.0177853
-0.958473	-0.321643	-0.0119659
-0.928407	-0.322613	-0.0168154
-0.949259	-0.310489	-0.0124509
-0.94344	-0.303215	0.00161255
-0.961868	-0.305155	0.00549212
-0.944895	-0.312429	-0.00032723
-0.94441	-0.314369	-0.00226701
-0.952654	-0.323583	-0.0105111
-0.941015	-0.342011	-0.0187552
-0.916283	-0.337161	0.0195556
-0.925982	-0.35074	-0.000812176
-0.944895	-0.35268	0.0113115
-0.879912	-0.360924	-0.0177853
-0.974961	-0.379352	-0.0973164
-0.94732	-0.358984	0.0311943
-0.846936	-0.390505	0.0389534
-0.89737	-0.379836	-0.0279692
-0.94732	-0.330857	-0.0657949
-0.951684	-0.338616	0.0273147
-1.01764	-0.390505	-0.0279692
-1.00939	-0.382261	-0.0134208
-1.00357	-0.321158	0.00985664
-0.827538	-0.259085	0.0379835
-0.845966	-0.181979	0.00452223
-0.793107	-0.130574	-0.0260294
-0.881367	-0.17131	-0.0245745
-1.01424	-0.0243711	0.00549212
-0.963323	-0.00497323	-0.0177853
-1.03315	0.0983203	0.171829
-1.26932	0.311212	0.0297394
-0.933741	0.342248	-0.0245745
-0.98854	0.398987	0.0520469
-0.835297	0.479488	0.0665953
-0.828508	0.558534	-0.00905626
-0.820749	0.566293	0.00258245
-0.935681	0.509554	0.0753243
-0.918708	0.566293	0.0181007
-0.652957	0.68171	-0.0192401
-0.638409	0.627881	-0.0119659
-0.560333	0.620122	-0.0134208
-0.57973	0.717111	0.0297394
-0.658292	0.806826	0.0384685
-0.690783	0.815555	-0.00032723
-0.691753	0.836408	0.033134
-0.62968	0.896541	0.0690201
-0.476437	1.01826	0.0641706
-0.222325	0.99547	-0.00226701
-0.170921	0.962494	0.0617459
-0.291672	0.931457	0.138367
-0.325134	0.920789	0.121879
-0.251422	0.930003	0.0622308
-0.242208	0.964919	0.0525319
-0.260636	0.981892	0.0578663
-0.256271	0.970253	0.0559265

-0.977871	0.0818321	-0.06531
-0.975446	0.0794074	-0.0735541
-0.989025	0.0721332	-0.0716143
-0.98369	0.0682536	-0.0643401
-1.00406	0.064859	-0.0657949
-0.990965	0.0667988	-0.0682197
-0.980296	0.0541902	-0.0396079
-0.94344	0.0260633	-0.0463971
-1.00648	0.00472569	-0.0240896
-0.953139	-0.03407	-0.0177853
-1.01812	0.0183042	-0.10944
-1.09474	0.0221837	-0.19673
-0.979326	0.00715042	-0.0313638
-0.848875	-0.0617119	-0.0890723
-0.952654	-0.0238861	-0.157935
-1.01909	0.0318827	-0.134172
-1.01667	0.0488558	-0.0439724
-1.07389	0.055645	-0.0968315
-1.15682	0.121598	-0.0609455
-1.01036	0.0726181	-0.0541562
-0.90125	0.0488558	0.0568964
-0.8062	0.0386719	-0.0987713
-0.841601	0.132751	-0.0425175
-0.973992	0.300058	-0.0512466
-0.961868	0.393167	-0.00323691
-0.852755	0.420324	0.0350738
-0.85421	0.528952	0.0205254
-0.855665	0.575992	0.033619
-0.798926	0.63758	0.0132513
-0.618526	0.703048	0.0108265
-0.599128	0.796642	0.0486523
-0.44831	0.831074	-0.0837379
-0.733458	0.755422	0.0792039
-0.651017	0.720991	0.0287695
-0.573426	0.802947	0.00985664
-0.471587	0.81604	0.0287695
-0.424548	0.852896	0.051077
-0.459464	0.880053	0.0457426
-0.568577	0.874234	0.0641706
-0.465768	0.895571	0.0113115
-0.484681	0.959099	0.0258599
-0.339197	0.974618	0.0646555
-0.26985	0.965404	0.107816
-0.35617	1.02554	0.111695
-0.40321	1.01632	0.0806588
-0.299432	0.949401	0.00791685
-0.245118	0.951825	-0.0590057
-0.283428	1.01196	-0.0910121
-0.277124	0.979467	-0.101681
-0.257726	0.980922	-0.144356
-0.235904	0.95231	-0.173453
-0.236874	0.976558	-0.190911
-0.218931	0.916424	-0.139022
-0.200503	0.838348	-0.0948917
-0.211656	0.918849	-0.0415476

-0.935681	-0.109722	-0.0856777
-0.933741	-0.144153	-0.0847078
-0.953624	-0.146093	-0.107015
-0.973992	-0.149002	-0.092467
-0.974961	-0.154337	-0.0793734
-0.971082	-0.146577	-0.0730691
-0.973022	-0.133484	-0.0478519
-0.969627	-0.135909	-0.0299089
-0.992419	-0.138818	-0.0342735
-0.997269	-0.155306	-0.038638
-0.995329	-0.17034	-0.0434874
-0.98757	-0.188283	-0.0837379
