-0.274699	0.799067	-0.0250595
-0.309131	0.928548	0.00500718
-0.31398	1.01147	0.0505921
-0.426972	1.34706	0.129153
-0.276639	0.923698	0.269303
-0.156857	0.540106	0.152916
-0.273245	1.10943	-0.010996
-0.304281	1.0008	0.024405
-0.340652	0.801007	0.0345889
-0.406605	0.903331	0.0651405
-0.345501	0.847077	0.11606
-0.366354	0.827679	0.196561
-0.381387	0.995955	0.191226
-0.342107	1.14677	0.134973
-0.375568	1.23455	0.122364
-0.342107	0.747663	0.131093
-0.363929	0.86502	0.0617459
-0.388662	1.35385	-0.038153
-0.184984	1.02069	-0.0590057
-0.17577	0.829134	-0.0444573
-0.244633	0.856291	-0.0328186
-0.228629	0.756877	-0.0643401
-0.278579	0.779184	-0.0352433
-0.333863	0.889752	0.0020975
-0.342592	0.997895	0.0486523
-0.380903	1.25831	0.087448
-0.262576	0.822345	0.278032
-0.232994	0.790823	0.211109
-0.22572	1.19915	0.0234351
-0.329013	0.86114	0.102966
-0.382842	0.798582	0.0796889
-0.329983	0.885873	0.0486523
-0.331923	0.875204	0.0762942
-0.367809	0.908665	0.125274
-0.374598	0.99935	0.133518
-0.353746	1.11137	0.11412
-0.382357	1.18848	0.108301
-0.332893	0.805372	0.131578
-0.332408	0.916424	0.0617459
-0.317375	1.25298	-0.0463971
-0.146189	0.91206	-0.038638
-0.212626	0.807796	-0.0134208
-0.250937	0.830104	-0.0236046
-0.26694	0.773365	-0.0299089
-0.320769	0.879568	-0.0168154
-0.338227	0.985772	0.042833
-0.370234	1.14338	0.0699899
-0.36005	1.20303	0.11703
-0.168981	0.697229	0.148551
-0.18159	1.10701	0.0282846
-0.296522	0.971223	0.0108265
-0.372658	0.783064	0.0176158

-0.369749	0.958614	0.104421
-0.436186	1.07015	0.11606
-0.338712	1.18702	0.0549566
-0.183045	1.01002	0.0263448
-0.193228	0.931457	0.0166459
-0.251422	0.889267	-0.0143907
-0.214081	0.753482	-0.0376681
-0.306221	0.865505	-0.0153606
-0.393511	1.00565	0.0210104
-0.440066	1.14483	0.0986018
-0.26888	0.846107	0.199955
-0.168011	1.21321	0.00258245
-0.210202	0.871809	0.00161255
-0.342592	0.86696	0.00743191
-0.381387	0.91303	-0.00614658
