-0.322009	0.847265	-0.0045849
-0.379219	0.865688	0.0366254
-0.44564	0.925807	0.100138
-0.435944	0.967987	0.0671695
-0.469397	1.08289	0.0579578
-0.516425	1.05138	0.10838
-0.513516	0.919504	0.0991681
-0.29098	1.03877	-0.0472497
-0.296313	1.24094	-0.137428
-0.226013	1.2264	-0.174274
-0.274011	1.12846	-0.1447
-0.311828	0.956351	-0.052098
-0.223104	0.788116	-0.0714911
-0.16444	0.717331	-0.0676124
-0.244922	0.81866	-0.0908841
-0.354977	1.06301	-0.0889448
-0.54406	1.76989	-0.200455
-0.47473	1.15174	-0.119974
-0.435459	0.983986	0.115652
-0.346735	1.0795	-0.0278566
-0.385522	1.07659	-0.121428
-0.414126	0.845325	-0.0622793
-0.520304	0.698423	0.0773509
-0.492184	0.615032	0.100623
-0.474245	0.889444	0.0613516
-0.366613	1.13089	-0.0283414
-0.384067	1.29137	-0.021069
-0.468427	1.24046	-0.00555455
-0.393764	1.38397	-0.0516131
-0.348675	1.35585	-0.153912
-0.283708	1.10471	-0.158275
-0.269648	0.956351	-0.116095
-0.19256	0.826902	-0.149063
-0.167349	0.654788	-0.100581
-0.279829	0.839992	-0.0443407
-0.394733	0.889444	-0.0360987
-0.464548	1.29767	-0.10155
-0.552787	1.2647	-0.0472497
-0.542121	1.47851	-0.0254325
-0.318615	0.926291	0.0245047
-0.380188	0.967502	-0.00313041
-0.491214	1.09113	-0.0530676
-0.53	0.921928	-0.00894834
-0.504304	0.671757	0.0516551
-0.534364	0.790055	0.096744
-0.496547	1.00823	0.0235351
-0.461155	1.11101	0.0502006
-0.48685	1.00532	0.0642606
-0.476669	1.21622	0.0516551
-0.514001	1.57548	-0.06034
-0.333645	1.35633	-0.130155
-0.308434	1.06641	-0.0865207
-0.24977	0.834174	-0.0850662
-0.206135	0.725088	-0.0986414
-0.267224	0.759511	-0.0656731
-0.325403	0.803145	-0.0768242
-0.450973	1.20652	-0.04628
-0.453882	1.08338	0.0162627
-0.356917	1.33064	-0.0215538
-0.396188	1.26664	-0.0763393
-0.536303	1.04313	0.114198

-0.3191	0.969926	-0.0424014
-0.379219	1.36845	-0.168941
-0.359826	0.933564	-0.10252
-0.466488	1.19634	0.0409889
-0.395703	1.11877	-0.0472497
-0.337039	0.963138	-0.0424014
-0.549878	0.977198	0.0623213
-0.583331	0.917564	0.0458371
-0.465033	0.671272	0.0710482
-0.47376	0.881202	0.0734723
-0.492184	1.13331	0.0317771
-0.481033	1.24434	0.0487461
-0.407339	0.90205	0.032262
