-0.849016	-0.171842	-0.679464
-0.85435	-0.0923306	-0.630497
-0.786474	-0.074392	-0.662011
-0.83835	-0.0152431	-0.642133
-0.801018	-0.0404541	-0.572802
-0.682721	-0.125784	-0.512684
-0.690963	-0.0986334	-0.5665
-0.732173	-0.108815	-0.586862
-0.765141	-0.141298	-0.619831
-0.853865	-0.0937851	-0.648435
-0.895075	-0.0714831	-0.690131
-0.980405	0.0201493	-0.704191
-0.831563	-0.169418	-0.442869
-0.791322	-0.0719679	-0.503472
-0.83835	-0.0952396	-0.538865
-0.726355	-0.195599	-0.468565
-0.705508	-0.231476	-0.498139
-0.794231	-0.158752	-0.541773
-0.816048	-0.174266	-0.499593
-0.759323	-0.273171	-0.505411
-0.844653	-0.206265	-0.610619
-0.890227	-0.134511	-0.658132
-0.971193	-0.0816645	-0.739098
-0.889742	-0.0928155	-0.590256
-0.688054	-0.0986334	-0.611104
-0.811685	0.00269549	-0.637284
-0.78211	-0.0423934	-0.571833
-0.663812	-0.0889369	-0.560682
-0.67157	-0.0816645	-0.589771
-0.75593	-0.102512	-0.603347
-0.771444	-0.138874	-0.624194
-0.827684	-0.108815	-0.653284
-0.819927	-0.0991182	-0.694494
-0.93677	-0.02397	-0.751704
-0.846107	-0.116572	-0.485049
-0.730234	-0.130632	-0.53644
-0.81023	-0.0782707	-0.57862
-0.843199	-0.0724527	-0.545167
-0.732658	-0.227597	-0.502987
-0.738961	-0.173782	-0.536925
-0.738961	-0.183963	-0.505411
-0.75593	-0.271717	-0.520441
-0.809745	-0.2339	-0.598013
-0.890227	-0.0957244	-0.641163

-0.661873	-0.162631	-0.620315
-0.818472	0.00802859	-0.658617
-0.778716	-0.0283335	-0.539349
-0.659449	-0.13742	-0.499109
-0.652177	-0.116572	-0.565045
-0.689508	-0.13548	-0.614498
-0.751566	-0.189296	-0.597044
-0.820896	-0.137904	-0.700797
-0.852895	-0.126269	-0.623224
-0.886348	-0.12142	-0.728917
-0.945497	-0.108815	-0.566984
-0.719568	-0.106875	-0.539349
-0.830593	-0.0428783	-0.631951
-0.879076	-0.0331817	-0.556318
-0.742839	-0.196569	-0.436081
-0.72587	-0.188326	-0.534986
-0.770474	-0.156328	-0.525289
-0.756899	-0.188811	-0.521896
-0.774838	-0.22178	-0.56456
-0.868894	-0.194629	-0.583953
-0.923195	-0.147116	-0.671707
-1.01774	-0.100573	-0.684313
-0.677872	-0.174751	-0.557288
-0.75399	-0.0516052	-0.695464
-0.886833	-0.0113645	-0.676555
-0.71375	-0.0918458	-0.506866
-0.626966	-0.142753	-0.534501
-0.694357	-0.128693	-0.568439
-0.736052	-0.122875	-0.614013
-0.787928	-0.125299	-0.67704
-0.79811	-0.188811	-0.591226
-0.821381	-0.151964	-0.695949
-0.932892	0.0162707	-0.708069
-0.817987	-0.169418	-0.517047
-0.741385	-0.141298	-0.587832
-0.835926	-0.122875	-0.548076
-0.788898	-0.162631	-0.499109
-0.781625	-0.191235	-0.53838
-0.770474	-0.195599	-0.555349
-0.765141	-0.198023	-0.529168
-0.745263	-0.214022	-0.518987
-0.779686	-0.217901	-0.574742
-0.847562	-0.195599	-0.630982
-0.915438	-0.152934	-0.735704
-0.973617	-0.0685741	-0.637769
-0.65557	-0.114148	-0.550985
-0.778232	-0.0423934	-0.655223
-0.898469	0.000756181	-0.67801
-0.659449	-0.131602	-0.504442
-0.677872	-0.126269	-0.602862
-0.737506	-0.109784	-0.612558
-0.752536	-0.138389	-0.611104
-0.734597	-0.180569	-0.63486
-0.791322	-0.134511	-0.634375
-0.792292	-0.124814	-0.705645
-0.9358	-0.00312244	-0.714372

-0.948891	-0.116087	-0.742977
-0.835441	-0.113178	-0.598498
-0.746718	-0.0991182	-0.63486
-0.86744	-0.0486962	-0.652799
-0.762717	-0.0908762	-0.542258
-0.658479	-0.107845	-0.544682
-0.670115	-0.0962093	-0.583469
-0.701144	-0.125299	-0.600438
-0.759323	-0.113178	-0.682373
-0.807806	-0.154389	-0.599953
-0.856774	-0.120451	-0.699827
-0.990586	-0.0389997	-0.673162
-0.744294	-0.194629	-0.471474
-0.722476	-0.115602	-0.608195
-0.913983	-0.0676045	-0.587832
-0.801988	-0.186872	-0.459838
-0.677872	-0.260081	-0.507351
-0.721022	-0.198023	-0.543713
-0.792776	-0.223234	-0.496685
-0.763687	-0.300806	-0.531107
-0.827199	-0.253778	-0.622255
-0.855804	-0.236809	-0.625164
-0.966829	-0.183478	-0.734735
-0.929013	-0.0739072	-0.628558
-0.686114	-0.136935	-0.512684
-0.748172	-0.063241	-0.693524
-0.790837	-0.0414238	-0.671707
-0.707932	-0.0928155	-0.53838
-0.646359	-0.13742	-0.575227
-0.703568	-0.138874	-0.603831
-0.716659	-0.143722	-0.64989
-0.816048	-0.112693	-0.690131
-0.776777	-0.19269	-0.622255
-0.868894	-0.154389	-0.698858
-0.891681	-0.05209	-0.620315
-0.756899	-0.166509	-0.493291
-0.794231	-0.117057	-0.612558
-0.826229	-0.130632	-0.576196
-0.713265	-0.242142	-0.495715
-0.694841	-0.251839	-0.550016
-0.756899	-0.180084	-0.560197
-0.765141	-0.231476	-0.52238
-0.725385	-0.272202	-0.573772
-0.814109	-0.199962	-0.626618
-0.865985	-0.199962	-0.647466
-0.924165	-0.130147	-0.738129
-0.848532	-0.0860279	-0.607225
-0.703568	-0.0777858	-0.669283
-0.820412	-0.00797071	-0.667829
-0.807321	-0.0399693	-0.589287
-0.658964	-0.0894217	-0.514138
-0.682721	-0.077301	-0.590741
-0.707932	-0.101058	-0.603347
-0.773868	-0.124329	-0.637769
-0.836411	-0.105906	-0.671707

-0.856289	-0.173297	-0.628558
-0.940164	-0.13742	-0.748795
-0.975071	-0.0593624	-0.671222
-0.668661	-0.145662	-0.575711
-0.85338	0.00560445	-0.675101
-0.842714	-0.0171824	-0.6208
-0.653146	-0.113663	-0.514138
-0.640056	-0.10833	-0.579105
-0.704053	-0.116087	-0.599468
-0.75399	-0.148086	-0.625164
-0.800534	-0.15051	-0.66492
-0.801018	-0.21984	-0.613528
-0.875682	-0.118511	-0.701766
-0.981859	0.0298458	-0.635345
-0.645389	-0.197538	-0.45305
-0.773383	-0.100573	-0.616437
-0.902832	-0.0443328	-0.599953
-0.75399	-0.230991	-0.500078
-0.679812	-0.27608	-0.562136
